STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT18,WT19,WT22
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-01-29,11.63,,,0.17,2.8,1.0,,27,17,10,20,25.1,32.0,,1,,,,,,,,,,1,,,,1,,1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-01-30,7.38,,,0.00,0.0,3.0,,35,2,350,320,17.9,23.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-01-31,9.40,,,0.00,0.0,0.0,,44,21,320,290,21.0,33.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-01,9.84,,,0.00,0.0,0.0,,52,19,310,320,40.0,53.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-02,4.25,,,0.00,0.0,0.0,,50,18,50,210,16.1,25.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-03,3.58,,,0.00,0.0,0.0,,47,23,350,350,16.1,17.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-04,6.93,,,0.00,0.0,0.0,,49,22,180,180,16.1,21.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-05,7.38,,,0.00,0.0,0.0,,51,22,160,150,17.9,21.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-06,9.40,,,0.13,0.1,0.0,,59,26,340,330,21.9,25.9,1,,,,,,,,,,,1,,,1,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-07,7.61,,,0.00,0.0,0.0,,43,21,10,10,17.9,21.9,,,,,,,,1,,,,,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-08,8.72,,,0.00,0.0,0.0,,51,19,150,160,23.0,25.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-09,13.65,,,0.01,0.1,0.0,,47,22,360,360,30.0,36.0,1,,,,,,,,,,,1,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-10,11.18,,,0.00,0.3,0.0,,34,20,350,350,25.1,31.1,,,,,,,,,,,,1,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-11,9.62,,,0.06,2.0,1.0,,24,11,160,150,21.9,23.0,1,,,,,,,,,,,1,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-12,4.70,,,0.00,0.0,1.0,,39,11,20,10,10.1,12.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-13,5.14,,,0.00,0.0,0.0,,49,16,360,360,13.0,14.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-14,10.96,,,0.00,0.0,0.0,,39,18,10,10,29.1,33.1,,,,,,,,,,,,,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-15,8.72,,,0.00,0.0,0.0,,40,13,20,20,29.1,33.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-16,7.61,,,0.00,0.0,0.0,,58,14,280,280,19.9,25.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-17,10.29,,,0.00,0.0,0.0,,62,24,30,30,32.0,38.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-18,8.72,,,0.00,0.0,0.0,,40,18,340,330,21.9,30.0,,,,,,,,,,,,,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-19,4.92,,,0.00,0.0,0.0,,36,14,140,130,14.1,17.9,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-20,7.83,,,0.65,7.3,0.0,,31,22,350,340,21.9,29.1,,1,,,,,,,,,,1,,,,1,,1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-21,17.45,,,0.00,0.0,7.0,,26,18,350,350,34.9,40.0,,,,,,,,,,,,1,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-22,4.92,,,0.00,0.0,7.0,,25,15,140,140,12.1,13.0,,,,,,,,1,,,,1,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-23,6.71,,,0.00,0.0,5.0,,38,9,340,340,21.0,25.1,,1,,,,,,1,,,,1,,,,,,1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-24,20.13,,,0.01,0.3,5.0,,31,22,340,340,32.0,40.0,,,,,,,,,1,,,1,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-25,7.61,,,0.00,0.0,3.0,,33,13,360,360,23.0,28.0,,,,,,,,,,,,,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-26,11.41,,,0.04,0.4,3.0,,32,14,340,350,30.0,40.0,,,,,,,,,1,,,1,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-27,10.29,,,0.00,0.0,3.0,,32,16,340,340,25.1,33.1,,,,,,,,,1,,,1,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-02-28,4.70,,,0.00,0.0,0.0,,37,11,10,140,12.1,13.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-01,5.59,,,0.00,0.0,3.0,,42,21,30,40,17.9,21.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-02,4.92,,,0.00,0.0,0.0,,55,26,140,130,13.0,15.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-03,8.50,,,0.00,0.0,0.0,,64,31,280,280,33.1,40.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-04,10.51,,,0.08,3.1,0.0,,46,19,30,30,31.1,36.0,,,,,,,,,1,,,1,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-05,4.47,,,0.00,0.0,2.0,,34,9,160,200,13.0,16.1,,,,,,,,,,,,,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-06,5.82,,,0.00,0.0,0.0,,56,21,150,150,14.1,16.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-07,9.40,,,0.00,0.0,0.0,,66,30,170,160,23.0,29.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-08,8.95,,,0.00,0.0,0.0,,57,32,170,90,17.0,21.0,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-09,23.26,,,0.00,0.0,0.0,,37,26,350,360,40.9,53.0,,,,,,,,1,1,,,,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-10,14.54,,,0.00,0.0,0.0,,42,23,360,330,31.1,38.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-11,9.62,,,0.00,0.0,0.0,,59,26,40,40,30.0,34.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-12,5.59,,,0.01,0.0,0.0,,33,22,150,150,14.1,17.0,,,,,,,,,,,,1,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-13,6.49,,,0.00,0.0,0.0,,63,23,170,180,15.0,21.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-14,7.61,,,0.00,0.0,0.0,,68,38,130,170,16.1,21.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-15,9.17,,,0.00,0.0,0.0,,73,40,310,270,21.9,30.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-16,10.96,,,0.00,0.0,0.0,,53,36,170,130,23.9,28.0,1,,,,,,,,,,,1,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-17,10.29,,,0.00,0.0,0.0,,59,25,300,300,49.0,63.1,,,,,,,1,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-18,10.96,,,0.00,0.0,0.0,,51,21,290,290,31.1,42.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-19,10.51,,,0.00,0.0,0.0,,50,27,310,300,28.0,36.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-20,6.93,,,0.00,0.0,0.0,,47,21,150,160,17.0,21.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-21,10.96,,,0.00,0.0,0.0,,59,27,330,340,34.9,44.1,,,1,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-22,20.13,,,0.01,0.1,0.0,,48,26,340,340,36.0,45.0,,1,,,,,,,,,,,1,,1,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-23,18.57,,,0.03,0.5,0.0,,27,13,340,320,36.9,44.1,,,,,,,,,1,,,,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-24,6.26,,,0.05,0.5,1.0,,27,5,60,230,17.9,23.0,,1,,,,,,,,,,1,,,,1,,1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-25,5.82,,,0.00,0.0,1.0,,33,6,160,170,16.1,17.9,,,,,,,,1,,,,,,,,1,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-26,7.61,,,0.00,0.0,0.0,,51,12,160,150,19.9,23.9,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-27,8.28,,,0.00,0.0,0.0,,56,27,150,140,19.9,23.9,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-28,4.03,,,0.00,0.0,0.0,,62,29,70,140,19.9,31.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-29,7.61,,,0.00,0.0,0.0,,67,33,360,10,25.1,29.1,,,,,,,,,,,,,,,1,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-30,11.63,,,0.00,0.0,0.0,,68,37,40,40,36.0,45.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-03-31,8.95,,,0.00,0.0,0.0,,67,35,30,120,17.0,21.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-01,10.74,,,0.00,0.0,0.0,45,50,32,150,140,19.9,25.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-02,5.37,,,0.01,0.0,0.0,32,34,29,170,170,13.0,15.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-03,5.82,,,0.00,0.0,0.0,36,53,30,190,180,14.1,17.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-04,8.05,,,0.00,0.0,0.0,49,66,35,170,190,19.9,25.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-05,11.18,,,0.00,0.0,0.0,54,74,38,290,290,36.0,46.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-06,9.84,,,0.00,0.0,0.0,54,64,37,180,190,23.9,31.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-07,10.29,,,0.00,0.0,0.0,52,67,36,310,320,32.0,44.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-08,19.24,,,0.00,0.0,0.0,52,69,29,340,350,47.0,59.1,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-09,32.88,,,0.00,0.0,0.0,25,29,10,340,340,49.0,61.1,,,,,,,,,1,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-10,8.72,,,0.00,0.0,0.0,18,35,8,360,360,23.0,29.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-11,6.49,,,0.00,0.0,0.0,34,57,13,300,300,23.9,36.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-12,10.07,,,0.00,0.0,0.0,42,56,30,50,310,21.9,33.1,1,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-13,11.41,,,0.00,0.0,0.0,43,71,31,240,220,35.1,45.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-14,14.99,,,0.05,0.0,0.0,52,57,37,350,320,36.9,45.0,1,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-15,17.67,,,0.00,0.0,0.0,42,55,29,350,350,33.1,38.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-16,16.78,,,0.00,0.0,0.0,32,45,26,160,140,25.9,31.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-17,13.87,,,0.17,2.0,0.0,31,32,20,350,360,31.1,40.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-18,8.72,,,0.01,0.1,0.0,23,33,16,350,350,23.0,29.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-19,6.26,,,0.00,0.0,0.0,35,54,20,140,140,18.1,23.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-20,5.37,,,0.02,0.0,0.0,44,57,28,310,270,21.9,29.1,1,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-21,6.93,,,0.00,0.0,0.0,46,61,34,30,150,18.1,30.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-22,17.00,,,0.00,0.0,0.0,45,60,24,360,360,38.9,46.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-23,7.16,,,0.07,1.5,1.2,24,27,20,30,30,16.1,18.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-24,6.26,,,0.00,0.0,0.0,31,52,18,360,360,16.1,21.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-25,8.28,,,0.00,0.0,0.0,46,69,29,330,330,30.0,40.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-26,12.75,,,0.00,0.0,0.0,56,67,42,350,30,25.1,30.0,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-27,6.71,,,0.00,0.0,0.0,56,73,37,330,300,17.0,25.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-28,7.38,,,0.00,0.0,0.0,60,78,41,70,60,19.9,23.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-29,9.84,,,0.00,0.0,0.0,64,79,45,270,150,23.9,31.1,,,,,,,,1,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-04-30,12.75,,,0.00,0.0,0.0,63,71,41,110,120,29.1,36.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-01,14.99,,,0.21,1.8,0.0,40,41,25,360,360,28.0,32.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-02,6.04,,,0.00,0.0,2.0,29,43,23,10,10,21.0,23.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-03,7.16,,,0.00,0.0,0.0,43,64,25,50,320,19.9,31.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-04,6.04,,,0.00,0.0,0.0,48,61,30,60,80,21.0,25.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-05,8.72,,,0.00,0.0,0.0,44,52,35,160,180,19.9,25.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-06,7.16,,,0.00,0.0,0.0,50,65,36,180,180,23.9,29.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-07,8.50,,,0.00,0.0,0.0,55,69,41,310,260,25.9,36.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-08,11.41,,,0.24,0.0,0.0,50,52,44,340,330,30.0,38.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-09,12.30,,,0.63,0.0,0.0,47,54,40,60,60,28.0,33.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-10,7.61,,,0.01,0.0,0.0,48,62,36,330,330,25.1,32.0,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-11,10.96,,,0.00,0.0,0.0,54,62,45,340,340,23.9,31.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-12,7.61,,,0.00,0.0,0.0,58,76,41,350,340,17.0,23.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-13,7.83,,,0.00,0.0,0.0,67,82,50,300,290,25.1,33.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-14,12.53,,,0.00,0.0,0.0,68,82,56,170,160,36.9,40.9,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-15,9.40,,,0.00,0.0,0.0,65,79,53,30,30,23.9,30.0,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-16,5.37,,,0.00,0.0,0.0,63,80,47,340,340,29.1,36.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-17,10.29,,,0.00,0.0,0.0,68,84,48,200,190,28.0,40.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-18,12.08,,,0.00,0.0,0.0,67,76,52,290,290,29.1,35.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-19,7.16,,,0.00,0.0,0.0,58,67,46,90,30,21.0,25.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-20,8.05,,,0.03,0.0,0.0,51,62,39,40,270,23.9,36.0,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-21,7.38,,,0.00,0.0,0.0,52,69,38,60,340,19.9,25.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-22,8.05,,,0.02,0.0,0.0,57,75,40,80,80,23.0,28.0,,,1,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-23,10.51,,,0.00,0.0,0.0,54,60,46,140,140,25.1,29.1,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-24,13.20,,,0.00,0.0,0.0,63,85,52,200,180,31.1,38.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-25,12.53,,,0.00,0.0,0.0,71,87,48,200,190,29.1,36.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-26,9.84,,,0.00,0.0,0.0,73,85,54,150,140,25.1,30.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-27,8.28,,,0.00,0.0,0.0,71,80,55,20,20,23.0,30.0,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-28,6.71,,,0.00,0.0,0.0,65,79,49,180,140,23.0,25.9,,,,,,,,,,,,,,,,,,
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2013-05-29,12.53,,,0.00,0.0,0.0,64,74,49,360,360,31.1,36.0,,,,,,,,,,,,,,,,,,
